mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,param_n_iter_no_change,param_validation_fraction,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.6743343353271485,0.03678439514003946,0.022239542007446288,0.003646248032333385,100,25,0.08,"{'max_iter': 100, 'n_iter_no_change': 25, 'validation_fraction': 0.08}",0.9916628622361355,0.991380815222135,0.9902843239940649,0.9913453565505804,0.9852601029938028,0.9899866921993438,0.0024094947195377344,87,0.9998446978375666,0.999320611446292,0.9993526307614329,0.999146719314596,0.9997581519813825,0.999484562268254,0.0002694337080857963
0.7056433200836182,0.03368091455107956,0.02386631965637207,0.0014522419956580494,100,25,0.1,"{'max_iter': 100, 'n_iter_no_change': 25, 'validation_fraction': 0.1}",0.9914970977629948,0.9909853146547962,0.9892996639608973,0.989836999214454,0.9830725757179017,0.9889383302622088,0.003035874850127103,166,0.9997250248210702,0.9988822193336712,0.9991160625235036,0.9993686404190034,0.9997317530779417,0.9993647400350382,0.00033442058719320903
0.5662150382995605,0.07296782731980188,0.019846582412719728,0.0015162196394764682,100,25,0.15,"{'max_iter': 100, 'n_iter_no_change': 25, 'validation_fraction': 0.15}",0.9919862388312789,0.990224317011434,0.989676071397399,0.9908980317709697,0.9849136990486166,0.9895396716119397,0.0024379417491615903,117,0.9995317068713451,0.999030393823951,0.9989457470174349,0.9988156259707983,0.9984812966323856,0.9989609540631829,0.0003411754410845299
0.5883402824401855,0.08954283391235011,0.02692694664001465,0.006151007345071645,100,25,0.2,"{'max_iter': 100, 'n_iter_no_change': 25, 'validation_fraction': 0.2}",0.9921954825104894,0.9910098629658725,0.9893351226324517,0.991631753513136,0.9822406607314306,0.9892825764706761,0.0036490686863319124,151,0.9993129882386314,0.9989138980178001,0.9984787418997946,0.9982540957472901,0.9984462116381354,0.9986811871083304,0.000382604652445186
0.5544374465942383,0.07542773581587468,0.02098259925842285,0.003506277264159505,100,25,0.3,"{'max_iter': 100, 'n_iter_no_change': 25, 'validation_fraction': 0.3}",0.9908775190765018,0.9899024613773239,0.9891387361438422,0.9909089421314481,0.9831434930610108,0.9887942303580253,0.002901371744456476,205,0.9984343632713625,0.9976966530959271,0.9979553623496455,0.99707874843991,0.9978807641579874,0.9978091782629666,0.0004389852530358769
0.6885095119476319,0.09743760314229466,0.025364065170288087,0.004354922566416461,120,15,0.03,"{'max_iter': 120, 'n_iter_no_change': 15, 'validation_fraction': 0.03}",0.9917688428009305,0.9911844287335254,0.990663459020686,0.9920408920310727,0.9842999912717116,0.9899915227715853,0.0028853711934302448,86,0.9999844868311949,0.9998782244131609,0.999905815525144,0.9999770074066807,0.9999020685840104,0.9999295205520381,4.294909992198906e-05
0.6891579627990723,0.1653763148018732,0.023740863800048827,0.005329880340182187,120,15,0.05,"{'max_iter': 120, 'n_iter_no_change': 15, 'validation_fraction': 0.05}",0.9931873518989544,0.9919181504756917,0.9910944182595793,0.9909525835733614,0.9859965523260888,0.9906298113067351,0.0024489982455522604,27,0.9999497100571703,0.999933066006115,0.9997974948632843,0.9998254266062796,0.9999374942092728,0.9998886383484245,6.386442631812476e-05
0.5833221435546875,0.04897175218137507,0.022555732727050783,0.0014833282332041208,120,15,0.08,"{'max_iter': 120, 'n_iter_no_change': 15, 'validation_fraction': 0.08}",0.9916384051827214,0.9914735532862006,0.9904479794012395,0.9913944531727329,0.985311927206075,0.9900532636497938,0.002406855104243453,73,0.9998351512721481,0.9994202460173421,0.9993255505959678,0.9991535319348386,0.9997547456712612,0.9994978450983115,0.00025846931219625295
0.683422040939331,0.16173895457246917,0.027817249298095703,0.007432398510091577,120,15,0.1,"{'max_iter': 120, 'n_iter_no_change': 15, 'validation_fraction': 0.1}",0.9915460118698233,0.9905543554159029,0.9891741948153967,0.9897933577725408,0.9835280832678712,0.9889192006283072,0.002809526209887019,176,0.9997932145740596,0.9987233149665091,0.9991434833199806,0.999439661985034,0.9997562785108156,0.9993711906712799,0.00040066911689094374
0.7459204196929932,0.13842397490815234,0.024648284912109374,0.004955703226930488,120,15,0.15,"{'max_iter': 120, 'n_iter_no_change': 15, 'validation_fraction': 0.15}",0.9919672166786235,0.9903115998952605,0.9896106092345291,0.9911571528323295,0.9844172776468535,0.9894927712575192,0.0026584976090759153,123,0.999557618977481,0.9992308551745939,0.9989816835892154,0.9988922679485293,0.9984591556165966,0.9990243162612833,0.00036489202944072505
0.5523749351501465,0.06552562549842696,0.02086033821105957,0.0033374296919015073,120,15,0.2,"{'max_iter': 120, 'n_iter_no_change': 15, 'validation_fraction': 0.2}",0.9926194047696688,0.9910562319979053,0.9893733088941259,0.9915281050885921,0.9823306712053766,0.9893815443911338,0.003677252282454218,134,0.9994139090730558,0.9989827054822518,0.9984893014611708,0.9982258233732826,0.9984378661783381,0.9987099211136199,0.00043059212715940815
0.6414930343627929,0.16094281986508863,0.021460533142089844,0.003398216415375645,120,15,0.3,"{'max_iter': 120, 'n_iter_no_change': 15, 'validation_fraction': 0.3}",0.9908965412291572,0.9896787989875186,0.9892723880597014,0.9908107488871433,0.9832335035349569,0.9887783961396954,0.0028431526027828118,207,0.9985264194378982,0.9976874560585994,0.9979785252584708,0.9969705980935564,0.9978204724688391,0.9977966942634728,0.0005020945351897669
0.5764939785003662,0.06212357679507474,0.020726537704467772,0.002250473776523199,120,20,0.03,"{'max_iter': 120, 'n_iter_no_change': 20, 'validation_fraction': 0.03}",0.9917688428009305,0.9912526184865148,0.9907698350353495,0.9920408920310727,0.9844227328270927,0.990050984236192,0.0028477589907714776,74,0.9999844868311949,0.9998816307232823,0.9999167157175324,0.9999770074066807,0.9999143313004474,0.9999348343958274,3.955558463217465e-05
0.6926893711090087,0.11731493323290121,0.025075340270996095,0.005531333137336507,120,20,0.05,"{'max_iter': 120, 'n_iter_no_change': 20, 'validation_fraction': 0.05}",0.9932933324637492,0.9919181504756917,0.9912035218643623,0.9909525835733614,0.9860456489482413,0.9906826474650812,0.002457155865591465,10,0.9999611318407959,0.999933066006115,0.9998029449594785,0.9998254266062796,0.9999431146209731,0.9998931368067284,6.547470976390106e-05
0.6414248943328857,0.05090806769197859,0.023908281326293947,0.0015174323607380085,120,20,0.08,"{'max_iter': 120, 'n_iter_no_change': 20, 'validation_fraction': 0.08}",0.9916248179308246,0.9914735532862006,0.9903825172383696,0.9913889979924937,0.9851700925198569,0.990007995793549,0.0024582397791742382,84,0.9998435045168893,0.9994202460173421,0.9993592730661696,0.9991574491914782,0.9997630911310585,0.9995087127845876,0.0002570364010651878
0.7428995132446289,0.13241972796058668,0.027105140686035156,0.0034970716045263518,120,20,0.1,"{'max_iter': 120, 'n_iter_no_change': 20, 'validation_fraction': 0.1}",0.9915460118698233,0.990753469494632,0.9889859910971458,0.9897933577725408,0.9835280832678712,0.9889213827004026,0.0028318691297045256,175,0.9997932145740596,0.9987827550781271,0.9991688603303848,0.999439661985034,0.9997562785108156,0.9993881540956842,0.0003786397667390777
0.6975260734558105,0.1514896969061126,0.02725062370300293,0.005902141359830858,120,20,0.15,"{'max_iter': 120, 'n_iter_no_change': 20, 'validation_fraction': 0.15}",0.9918449314115525,0.9903115998952605,0.9897033472985948,0.9912117046347211,0.9847145849698874,0.9895572336420033,0.002530316152451576,116,0.9995531866435367,0.9992308551745939,0.9990116591182834,0.9989024868788934,0.9984642650817787,0.9990324905794171,0.00036074590278990483
0.6216513633728027,0.10963788339696405,0.021973609924316406,0.0033224892378384274,120,20,0.2,"{'max_iter': 120, 'n_iter_no_change': 20, 'validation_fraction': 0.2}",0.9926194047696688,0.9911817011434059,0.9894687745483111,0.991631753513136,0.9822324779610719,0.9894268223871189,0.0037388301564402807,133,0.9994139090730558,0.9989944572521705,0.9985301771826274,0.9982540957472901,0.9984574524615359,0.9987300183433361,0.00041913373368513627
0.6212924480438232,0.07936606672004388,0.024457645416259766,0.005139472579594895,120,20,0.3,"{'max_iter': 120, 'n_iter_no_change': 20, 'validation_fraction': 0.3}",0.9907851257636036,0.9898097233132583,0.9895096884001048,0.9909525835733612,0.9831898620930436,0.9888493966286743,0.0028830187766525277,196,0.9985993824735968,0.9977153878015946,0.9980744128883875,0.9970225443229074,0.9978151926881509,0.9978453840349275,0.0005129997253432464
0.7403127670288085,0.13837129582044574,0.027384614944458006,0.008661890654260878,120,25,0.03,"{'max_iter': 120, 'n_iter_no_change': 25, 'validation_fraction': 0.03}",0.9917688428009305,0.9915581085799074,0.9907698350353495,0.9920408920310727,0.9842781705507551,0.9900831697996031,0.002933228243207442,63,0.9999844868311949,0.9999095624662775,0.9999167157175324,0.9999770074066807,0.9999235283377752,0.9999422601518921,3.182138209351162e-05
0.6654318809509278,0.024708009700025204,0.02376689910888672,0.003279871866709996,120,25,0.05,"{'max_iter': 120, 'n_iter_no_change': 25, 'validation_fraction': 0.05}",0.9932743103110937,0.9919181504756917,0.9912962599284281,0.9909525835733614,0.9860456489482413,0.9906973906473633,0.002457365996037767,9,0.9999635184821506,0.999933066006115,0.9998097575797212,0.9998254266062796,0.9999431146209731,0.9998949766590478,6.413352411010044e-05
0.827278470993042,0.13900670567978202,0.035389375686645505,0.01017174813810405,120,25,0.08,"{'max_iter': 120, 'n_iter_no_change': 25, 'validation_fraction': 0.08}",0.9915840561751343,0.9914735532862006,0.9904561621715982,0.9913889979924937,0.9854319411713364,0.9900669421593526,0.0023521372324692364,64,0.9998537329798377,0.9994202460173421,0.9993662560019184,0.9991574491914782,0.999764453655107,0.9995124275691367,0.000259183234620863
0.8916304588317872,0.13253957621450405,0.032716894149780275,0.004335094550826631,120,25,0.1,"{'max_iter': 120, 'n_iter_no_change': 25, 'validation_fraction': 0.1}",0.9915460118698233,0.9910862354892206,0.9891796499956359,0.9897933577725408,0.9835280832678712,0.9890266676790184,0.002878699794413345,165,0.9997932145740596,0.9989494939585684,0.999166646228806,0.999439661985034,0.9997562785108156,0.9994210590514567,0.000328121138982007
0.710482406616211,0.09503620117202007,0.02095685005187988,0.0021977845411603083,120,25,0.15,"{'max_iter': 120, 'n_iter_no_change': 25, 'validation_fraction': 0.15}",0.9916710145872736,0.9903115998952605,0.9899570131797155,0.9912117046347211,0.9849136990486166,0.9896130062691174,0.002428213205773416,107,0.9995589827725407,0.9992308551745939,0.9990612209305494,0.9989024868788934,0.9984812966323856,0.9990469684777926,0.0003569413556323021
0.7506492137908936,0.10059113087756417,0.026799774169921874,0.006284791598973803,120,25,0.2,"{'max_iter': 120, 'n_iter_no_change': 25, 'validation_fraction': 0.2}",0.9926194047696688,0.9912280701754386,0.9898179060836171,0.9916290259230165,0.9823061228943003,0.9895201059692083,0.0037175415228096922,121,0.9994139090730558,0.9990055277600649,0.9985712232195898,0.9982757258165607,0.9984070390717397,0.9987346849882022,0.00041938437789738496
0.6044602870941163,0.12736942172636326,0.021728038787841797,0.003510934992739595,120,25,0.3,"{'max_iter': 120, 'n_iter_no_change': 25, 'validation_fraction': 0.3}",0.9908231700689145,0.9899024613773239,0.9896133368246487,0.9909089421314481,0.9831434930610108,0.9888782806926691,0.002911467785738942,186,0.9986017691149516,0.9976966530959271,0.9980919553855127,0.99707874843991,0.9978807641579874,0.9978699780388578,0.0004981955993256815
0.6977336406707764,0.2313104665573604,0.02478170394897461,0.006559780073974123,150,15,0.03,"{'max_iter': 150, 'n_iter_no_change': 15, 'validation_fraction': 0.03}",0.9921981999608687,0.9911844287335254,0.990663459020686,0.992278192371476,0.9842999912717116,0.9901248542716535,0.002975817514672475,47,0.9999894305882866,0.9998782244131609,0.999905815525144,0.9999899513851419,0.9999020685840104,0.9999330980991488,4.716765105159336e-05
